Drug,Blood,Card,Cong,Ear,Endo,Eye,Gastr,Hepat,Immun,Infec,Metab,Musc,Neopl,Nerv,Preg,Prod,Psych,Renal,Repro,Resp,Skin,Vasc
Dequalinium,0.0,0.0,0.0,0.0,0.0,0.0,160.59957173447538,0.0,53.53319057815846,107.06638115631692,0.0,0.0,0.0,107.06638115631692,0.0,0.0,160.59957173447538,53.53319057815846,53.53319057815846,214.13276231263384,910.0642398286938,53.53319057815846
Desloratadine,0.2417391682722176,5.439131286124897,0.0,0.6043479206805441,0.0,1.6921741779055235,8.581740473663727,0.0,0.9669566730888706,0.2417391682722176,1.2086958413610882,2.780000435130503,0.1208695841361088,13.900002175652515,0.0,0.6043479206805441,4.955652949580461,1.6921741779055235,1.0878262572249795,6.16434879094155,8.944349226072053,0.9669566730888706
Desmopressin,0.0801255085966658,1.5223846633366505,0.0801255085966658,0.0,0.4807530515799949,2.163388732109977,10.256065100373226,0.0801255085966658,0.400627542983329,1.2820081375466532,13.941838495819852,1.201882628949987,0.0,22.59539342425976,0.0801255085966658,0.5608785601766607,16.42572926231649,1.762761189126648,0.5608785601766607,3.525522378253296,5.688911110363273,1.8428866977233136
Desogestrel,0.16017540579867,0.526290619052773,0.0991562035896529,0.1296658046941614,0.0991562035896529,0.579682420985663,4.004385144966751,0.1372932049702886,0.2211946080076872,0.6101920220901715,0.8771510317546216,1.105973040038436,0.1906850069031786,5.072221183624551,1.9907514720691848,0.5186632187766459,12.753013261684586,0.16017540579867,8.81727471920298,1.853458267098896,6.513799835812582,1.8229486659943877
Dexamethasone,13.039655636318164,5.449408325625503,0.7298314721819869,10.996127514208602,2.5787378683763538,34.98325523325657,35.08056609621417,2.043528122109563,5.644030051540699,35.859052999874955,12.699067615966571,12.84503391040297,11.774614417869389,35.17787695917177,1.411007512885175,1.8002509647155676,26.03065584115753,5.303442031189104,1.4596629443639737,13.088311067796964,21.505700713629214,6.811760407031877
Dexketoprofen,0.0077494785763339,0.0077494785763339,0.0,0.0038747392881669,0.0,0.0077494785763339,0.1007432214923418,0.0,0.0038747392881669,0.0038747392881669,0.0077494785763339,0.0038747392881669,0.0,0.0309979143053359,0.0,0.0,0.0116242178645009,0.0038747392881669,0.0,0.0077494785763339,0.0697453071870059,0.0038747392881669
Dexpanthenol,60.808756460930375,152.02189115232594,0.0,30.404378230465188,0.0,30.404378230465188,881.7269686834904,60.808756460930375,91.21313469139557,547.2788081483734,91.21313469139557,152.02189115232594,30.404378230465188,820.91821222256,0.0,182.42626938279116,91.21313469139557,152.02189115232594,60.808756460930375,334.44816053511704,547.2788081483734,456.0656734569778
Dextran,0.0190186454996749,0.7797644654866739,0.0380372909993499,0.0,0.0,0.1331305184977248,0.2662610369954496,0.0,1.331305184977248,0.0950932274983748,0.0380372909993499,0.0380372909993499,0.0,0.3613542644938244,0.0190186454996749,0.0,0.0570559364990249,0.3423356189941495,0.0190186454996749,1.2171933119791982,0.4944847829915493,1.1601373754801731
Dextromethorphan,0.0,642.5431180250254,0.0,169.09029421711193,0.0,1352.7223537368957,5207.981061887048,101.45417653026716,1318.904294893473,135.27223537368954,338.18058843422386,980.7237064592492,0.0,7034.156239431856,67.63611768684477,270.5444707473791,6560.703415623943,439.634764964491,135.27223537368954,2333.446060196145,5512.343591477849,777.8153533987149
Diamorphine,5.708685765392044,48.523829005832376,19.02895255130681,0.9514476275653406,0.9514476275653406,23.78619068913352,52.329619516093736,6.660133392957385,10.465923903218748,20.931847806437496,9.514476275653406,16.174609668610792,2.854342882696022,128.445429721321,23.78619068913352,3.8057905102613625,98.95055326679544,6.660133392957385,2.854342882696022,75.1643625776619,55.18396239878977,45.66948612313635
Diazepam,0.3580895975063742,1.1523139612064093,0.5968159958439571,0.2019992601318008,0.0918178455144549,0.7345427641156395,1.5287671278156747,0.2846353210948102,0.1836356910289098,0.4866345812266111,0.4085894125393244,0.9549055933503312,0.0275453536543364,5.752388021480601,0.1928174755803553,0.0642724918601184,5.587115899554583,0.5325435039838387,0.2295446137861373,1.450721959128388,1.625175865605852,1.0421325465890634
Diazoxide,179.4005909666526,105.5297593921486,0.0,0.0,21.10595187842972,52.764879696074296,263.8243984803714,31.65892781764457,21.10595187842972,52.764879696074296,263.8243984803714,42.21190375685944,0.0,232.1654706627269,10.55297593921486,0.0,31.65892781764457,42.21190375685944,0.0,105.5297593921486,316.58927817644576,31.65892781764457
Dichlorophen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.08737864077668,0.0,0.0,0.0,0.0,97.08737864077668,0.0,0.0,0.0,0.0,0.0,582.5242718446602,0.0
Diclofenac,3.248072027840718,3.0900577129727917,0.2721357644947628,1.2816716650398507,0.1229000226750541,3.432422061853299,50.819159376134905,4.231272209241151,4.801879457375331,2.2122004081509754,1.992736081945521,3.897686433408861,0.2896929105911991,13.13274528013436,0.2896929105911991,0.2545786183983265,5.828972504016855,5.275922401979112,1.825943194029376,6.338129740813509,24.08840444431062,3.327079185274681
Dienogest,3.4826217176290317,3.4826217176290317,0.0,0.0,6.965243435258063,13.930486870516123,66.16981263495158,0.0,0.0,13.930486870516123,3.4826217176290317,13.930486870516123,3.4826217176290317,59.20456919969352,3.4826217176290317,3.4826217176290317,87.06554294072578,0.0,38.308838893919344,17.413108588145157,45.2740823291774,17.413108588145157
Diethylstilbestrol,0.0,97.84735812133071,11.511453896627144,0.0,0.0,11.511453896627144,51.80154253482216,46.045815586508574,0.0,17.267180844940718,5.755726948313572,34.53436168988144,34.53436168988144,86.33590422470358,0.0,0.0,23.022907793254287,11.511453896627144,17.267180844940718,132.38171981121215,120.87026591458502,189.93898929434783
Diflucortolone,0.0,0.0,21.41786249732277,0.0,0.0,0.0,21.41786249732277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.41786249732277,0.0,0.0,21.41786249732277,0.0,0.0,128.5071749839366,0.0
Digoxin,0.2200313172850078,3.467390068939605,0.0227618604087939,0.1138093020439695,0.0,0.8194269747165807,2.5645029393907803,0.0986347284381069,0.0455237208175878,0.3186660457231147,0.8118396879136495,0.5311100762051912,0.0151745736058626,2.306535188091116,0.2200313172850078,0.0303491472117252,1.4112353453452222,0.7056176726726111,0.2807296117084582,0.7663159670960616,1.654028523039024,0.6069829442345042
Diltiazem,2.444265912975128,25.343178150321062,0.0,2.3156203386080163,0.192968361550668,5.274468549051593,37.24289377927893,3.3447849335449127,2.2512975514244604,3.602076082279136,4.888531825950256,13.250494159812538,0.5789050846520041,36.98560263054471,0.064322787183556,0.6432278718355601,16.145019583072557,6.046341995254265,2.9588482104435765,12.157006777692086,113.20810544305856,13.186171372628982
Dimeticone,0.0,0.2691640303545249,0.0,0.5383280607090498,0.1794426869030166,2.601918960093741,3.67857508151184,0.0,1.166377464869608,0.9869347779665912,0.1794426869030166,0.9869347779665912,0.0897213434515083,2.6916403035452494,0.0897213434515083,0.5383280607090498,0.7177707476120665,0.4486067172575415,0.3588853738060332,1.166377464869608,16.239563164723005,0.7177707476120665
Diphenhydramine,16.64135793480748,54.77780320207462,5.5471193116024935,13.17440836505592,2.080169741850935,49.92407380442244,176.12103814337917,15.254578106906855,27.042206644062155,11.094238623204989,13.17440836505592,45.76373432072057,1.3867798279006234,356.4024157704602,4.16033948370187,6.240509225552805,298.8510529125843,15.947968020857168,9.707458795304364,65.1786519113293,224.658332119901,20.801697418509352
Dipyridamole,3.049606542109788,9.383404744953197,0.0,1.2902181524310643,0.0,3.753361897981278,44.8057576571515,1.642095830366809,0.9383404744953197,1.524803271054894,4.691702372476597,10.908208016008087,0.2345851186238298,50.2012153854996,0.0,0.1172925593119149,8.32777171114596,3.987947016605107,3.5187767793574483,8.914234507705535,23.22392674375916,8.445064270457875
Disopyramide,7.723558397825045,108.12981756955064,1.544711679565009,12.357693436520076,1.544711679565009,47.88606206651529,169.918284752151,37.07308030956023,3.089423359130018,23.170675193475137,32.4389452708652,13.902405116085085,3.089423359130018,129.7557810834608,6.178846718260037,1.544711679565009,64.8778905417304,72.60144893955544,37.07308030956023,33.9836569504302,123.57693436520071,37.07308030956023
Disulfiram,3.322838701102352,9.968516103307056,1.6614193505511758,2.492129025826764,0.0,5.814967726929115,36.55122571212587,38.21264506267704,2.492129025826764,0.8307096752755879,5.814967726929115,12.460645129133818,1.6614193505511758,95.53161265669262,4.153548376377939,0.0,63.13393532094468,4.984258051653527,5.814967726929115,9.137806428031467,34.88980636157469,15.78348383023617
Dithranol,0.0,0.0,0.0,0.0,0.0,33.75185635209937,13.500742540839743,0.0,13.500742540839743,0.0,0.0,27.00148508167949,0.0,13.500742540839743,0.0,0.0,0.0,0.0,0.0,6.750371270419873,243.0133657351154,13.500742540839743
Docosahexaenoic Acid,2.042400228748825,2.042400228748825,1.361600152499217,0.0,0.0,2.723200304998434,22.46640251623708,2.723200304998434,1.361600152499217,0.0,2.723200304998434,1.361600152499217,0.0,5.446400609996868,0.0,0.0,4.76560053374726,2.042400228748825,0.0,4.76560053374726,6.808000762496086,0.0
Docusate,0.06731720328996,0.0,0.01682930082249,0.092561154523695,0.0,0.05048790246747,1.2032950088080354,0.008414650411245,0.05048790246747,0.20195160986988,0.13463440657992,0.092561154523695,0.03365860164498,0.31975671562731,0.008414650411245,0.008414650411245,0.20195160986988,0.08414650411245,0.06731720328996,0.4964643742634552,0.8414650411245002,0.06731720328996
Domiphen,0.0,0.0,0.0,0.0,0.0,0.0,29.036004645760745,29.036004645760745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.036004645760745,87.10801393728222,0.0
Domperidone,0.6873683689573447,6.667473178886244,0.7561052058530792,0.4124210213744068,3.0244208234123167,3.986736539952599,13.609893705355423,1.8558945961848303,1.168526227227486,1.6496840854976274,1.7184209223933615,6.392525831303305,0.6186315320616103,23.98915607661133,0.7561052058530792,0.0687368368957344,16.153156670497598,1.8558945961848303,10.585472881943108,4.261683887535537,10.92915706642178,2.1308419437677686
Donepezil,0.236700688788713,3.756337017733924,0.0205826685903228,0.0926220086564529,0.0617480057709686,0.4836927118725875,6.339461925819444,0.3396140317403274,0.0514566714758071,0.401362037511296,1.2143774468290496,1.3378734583709868,0.1029133429516143,7.6876267184855935,0.0,0.1132046772467758,7.656752715600109,0.802724075022592,0.1132046772467758,0.8644720807935607,2.0582668590322872,1.111464103877435
Dorzolamide,0.0610484211657318,0.8343284225983347,0.0203494737219106,0.2848926321067484,0.0,9.889844228848554,1.750054740084312,0.0203494737219106,0.4680378956039439,0.7936294751545135,0.3866400007163014,0.6511831591011393,0.0406989474438212,3.561157901334356,0.0,1.0378231598174408,0.6308336853792288,0.406989474438212,0.0813978948876424,1.872151582415776,2.3808884254635405,0.3662905269943908
Dosulepin,4.28230787173833,6.045611113042348,2.0152037043474493,1.309882407825842,0.8060814817389796,2.7205250008690567,10.781339818258854,5.189149538694682,0.3526606482608037,0.9068416669563524,3.1235657417385463,3.677746760434095,0.2519004630434311,24.283204637386763,0.9068416669563524,0.2519004630434311,20.555077784343982,1.8640634265213905,1.662543056086646,2.9220453713038013,12.947683800432362,2.0655837969561355
Doxazosin,0.1728080437305731,0.789156733036284,0.0115205362487048,0.1497669712331633,0.0115205362487048,0.4521810477616664,1.4343067629637571,0.0748834856165816,0.0835238878031103,0.2419312612228024,0.3052942105906792,0.973485313015562,0.0230410724974097,2.4826755615959004,0.0230410724974097,0.0345616087461146,0.7747560627254029,0.8265984758445749,0.2995339424663267,1.0973310776891394,1.0742900051917297,0.8352388780311034
Doxepin,22.381587414087345,14.921058276058227,2.797698426760918,9.325661422536394,1.8651322845072784,12.12335984929731,40.10034411690649,15.853624418311869,3.730264569014557,4.662830711268197,17.718756702819146,10.258227564790031,0.9325661422536392,116.57076778170492,0.9325661422536392,1.8651322845072784,48.49343939718924,7.460529138029114,4.662830711268197,11.190793707043673,61.5493653887402,16.786190560565508
Doxycycline,0.3652734220483196,0.5619591108435686,0.196685688795249,0.7642643907472534,0.0224783644337427,1.68025774142227,18.46035679121123,0.5113827908676475,0.7642643907472534,1.253168817181158,0.6350137952532325,1.933139341301876,0.0730546844096639,6.563682414652882,0.0618155021927925,0.0842938666265352,3.2425040695673912,0.5338611553013902,0.7136880707713322,2.079248710121204,10.413102323931328,0.5900570663857471
Doxylamine,15.503875968992247,37.20930232558139,858.9147286821706,9.302325581395348,6.2015503875969,31.007751937984494,117.82945736434108,18.60465116279069,15.503875968992247,6.2015503875969,12.4031007751938,24.8062015503876,9.302325581395348,322.4806201550388,21.705426356589147,6.2015503875969,139.53488372093022,24.8062015503876,9.302325581395348,12.4031007751938,117.82945736434108,15.503875968992247
Dronedarone,2.0696220870069126,57.94941843619355,0.0,1.0348110435034563,4.139244174013825,14.487354609048388,81.75007243677305,13.452543565544932,2.0696220870069126,8.27848834802765,11.38292147853802,35.183575479117515,2.0696220870069126,63.12347365371084,0.0,0.0,15.522165652551845,28.974709218096773,0.0,64.15828469721428,75.54120617575231,13.452543565544932
Drospirenone,0.388556888614062,2.164816950849774,0.0,0.666097523338392,0.111016253889732,1.443211300566516,11.157133515918066,0.888130031117856,0.222032507779464,1.998292570015176,1.554227554456248,4.496158282534146,0.6105893963935259,15.986340560121407,3.108455108912496,0.666097523338392,17.04099497207386,0.888130031117856,8.104186533950436,8.04867840700557,9.71392221535155,4.940223298093073
Dulaglutide,0.7494897224139898,4.830044877779046,0.0,0.2498299074713299,0.4163831791188832,1.9986392597706395,86.52442462090393,1.415702809004203,1.415702809004203,2.165192531418193,11.991835558623835,4.413661698660162,1.4989794448279796,12.824601916861605,0.0832766358237766,0.1665532716475533,5.163151421074152,2.248469167241969,0.4996598149426599,2.9146822538321824,11.492175743681177,1.2491495373566497
Duloxetine,0.1158668849598779,1.185002232544206,0.073733472247195,0.642534543868414,0.1527336210834754,1.2534690282023158,7.194280220690603,0.1527336210834754,0.131666914727134,0.2738671826324387,1.227135645256889,1.548402917191096,0.0948001786035364,9.011283643925053,0.1106002083707925,0.0948001786035364,8.347682393700296,1.0217352582825598,0.584601101388475,0.9796018455698772,2.585938205240912,0.9427351094462796
Dutasteride,0.1540049764141378,0.9240298584848272,0.2053399685521838,0.3593449449663217,0.0513349921380459,0.7700248820706893,3.9014594024914926,0.2053399685521838,0.1026699842760919,0.4106799371043676,0.6673548977945973,1.8480597169696544,0.7700248820706893,3.4394444732490785,0.1026699842760919,0.0513349921380459,3.644784441801263,1.334709795589195,4.31213933959586,2.053399685521838,4.260804347457814,0.5646849135185055
Dydrogesterone,1.8105052758123736,4.707313717112172,5.069414772274646,6.517818992924546,0.3621010551624747,13.397739041011564,38.02061079205985,4.345212661949697,2.534707386137323,3.9831116067872223,3.6210105516247473,11.225132710036718,5.069414772274646,43.090025564334496,0.7242021103249495,0.7242021103249495,24.62287175104828,3.6210105516247473,23.536568585560858,10.500930599711769,48.8836424469341,10.863031654874243
Echinacea,0.5896800101424962,1.3267800228206164,0.0,0.0,0.147420002535624,1.6216200278918644,6.486480111567458,1.6216200278918644,0.8845200152137442,0.7371000126781202,0.4422600076068721,1.4742000253562404,0.147420002535624,3.832920065926225,0.0,0.147420002535624,1.3267800228206164,0.7371000126781202,0.0,1.7690400304274885,7.960680136923698,0.5896800101424962
Econazole,0.0,4.340277777777778,4.340277777777778,0.0,0.0,4.340277777777778,21.70138888888889,0.0,13.020833333333334,39.0625,4.340277777777778,4.340277777777778,0.0,47.74305555555556,0.0,4.340277777777778,0.0,4.340277777777778,69.44444444444444,8.680555555555555,125.86805555555556,8.680555555555555
Edoxaban,0.4004476020635557,0.3372190333166784,0.0210761895822924,0.0843047583291696,0.0210761895822924,0.4355745847007097,4.587583932412313,0.0562031722194464,0.0421523791645848,0.1826603097132008,0.1896857062406316,1.1310888409163589,0.0913301548566004,3.955298244943541,0.0,0.0210761895822924,0.4847523603927253,0.8711491694014194,0.3020920506795245,1.7141967526931157,2.374584026271611,0.8570983763465578
Eflornithine,2.158848038686557,0.0,0.0,0.0,0.0,1.0794240193432785,8.635392154746228,0.0,1.0794240193432785,1.0794240193432785,0.0,3.2382720580298354,2.158848038686557,1.0794240193432785,0.0,0.0,3.2382720580298354,1.0794240193432785,0.0,1.0794240193432785,29.14444852226852,1.0794240193432785
Eletriptan,0.0,4.6000276001656015,0.0,1.1500069000414004,0.0,5.7500345002070015,3.4500207001242007,0.0,3.4500207001242007,1.1500069000414004,0.0,1.1500069000414004,0.0,8.050048300289802,0.0,0.0,2.3000138000828008,0.0,1.1500069000414004,4.6000276001656015,5.7500345002070015,3.4500207001242007
Empagliflozin,0.0711390709792214,0.433948332973251,0.0640251638812993,0.049797349685455,0.0213417212937664,0.2774423768189638,3.656548248331984,0.1351642348605208,0.0640251638812993,4.076268767109391,6.6870726720468205,0.8109854091631249,0.1209364206646765,1.828274124165992,0.0142278141958443,0.0071139070979221,0.5691125678337718,1.8211602170680703,1.294731091821831,0.6758211743026041,2.667715161720806,0.2987840981127302
Enalapril,1.6881091700200253,2.8788290310162927,0.2110136462525031,0.798837375098762,0.0602896132150009,2.366367318688785,13.037628857743943,1.0550682312625157,0.3918824858975058,1.5072403303750224,3.0596978706612954,5.1396895265788265,0.2260860495562534,12.193574272733931,0.4973893090237574,0.3014480660750045,4.823169057200072,5.878237288462588,2.517091351726288,16.715295263859,20.935568188909063,5.004037896845075
Enoxaparin,63.53766678637531,32.68966914371483,9.668775380535374,1.8416715010543567,3.6833430021087135,8.287521754744606,210.41096899546028,9.668775380535374,22.56047588791587,23.020893763179465,19.337550761070748,40.51677302319585,2.302089376317946,121.55031906958754,26.243818890024585,14.272954133171266,24.86256526423381,43.27928027477739,10.129193255798963,83.79605329797324,175.8796283506911,101.29193255798964
Entacapone,3.7342170980465377,12.136205568651247,0.4667771372558172,0.9335542745116344,0.0,4.667771372558172,88.68765607860527,4.667771372558172,2.333885686279086,6.068102784325624,15.870422666697785,26.13951968632576,3.7342170980465377,110.62618152962868,1.8671085490232688,23.80563400004668,124.6294956473032,12.602982705907063,1.8671085490232688,12.136205568651247,30.807291058883937,8.868765607860528
Entecavir,22.93052052281587,45.86104104563174,0.0,11.465260261407934,0.0,183.44416418252692,80.25682182985554,68.7915615684476,11.465260261407934,80.25682182985554,22.93052052281587,22.93052052281587,0.0,45.86104104563174,68.7915615684476,11.465260261407934,57.32630130703967,45.86104104563174,0.0,114.65260261407934,114.65260261407934,11.465260261407934
Ephedrine,0.0713393590122923,0.8739071479005807,0.0713393590122923,0.0,0.0356696795061461,0.249687756543023,0.8739071479005807,0.0356696795061461,0.1426787180245846,0.0535045192592192,0.0891741987653653,0.23185291678995,0.0,1.15926458394975,0.0535045192592192,0.0,1.123594904443604,0.1070090385184384,0.0535045192592192,0.6242193913575577,1.0879252249374576,0.3566967950614615
Eplerenone,0.066517191451277,0.4489910422961202,0.0,0.0498878935884578,0.0,0.066517191451277,1.0310164674947946,0.0,0.0498878935884578,0.1330343829025541,0.5653961273358551,0.5986547230614936,0.1164050850397348,1.180680148260168,0.0997757871769156,0.0332585957256385,0.3159566593935661,0.8148355952781441,0.3492152551192046,0.3991031487076624,1.1307922546717102,0.4157324465704817
Eprosartan,0.0,2.8523671795222856,1.1409468718089142,0.0,0.0,7.986628102662399,17.114203077133713,0.0,0.5704734359044571,1.1409468718089142,2.2818937436178284,6.845681230853486,0.0,11.9799421539936,0.5704734359044571,0.0,5.704734359044571,2.2818937436178284,2.2818937436178284,10.268521846280228,10.838995282184683,2.8523671795222856
Erdosteine,2.466638711427937,7.399916134283812,0.0,0.0,0.0,4.933277422855874,14.799832268567624,0.0,0.0,0.0,0.0,2.466638711427937,0.0,14.799832268567624,0.0,0.0,0.0,2.466638711427937,0.0,14.799832268567624,24.66638711427937,0.0
Ertugliflozin,0.0,0.0,0.0,0.0,0.0,0.0,1.9051973784484075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erythromycin,1.974279741619429,5.560887938894727,0.5922839224858287,4.639557392805659,0.0987139870809714,4.244701444481772,78.74085702825491,11.97729709915787,6.811265108587031,4.507938743364363,3.586608197275297,5.692506588336021,0.0658093247206476,19.150513493708463,1.11875852025101,0.4277606106842097,8.588116876044518,2.6323729888259058,1.1516631826113335,6.778360446226707,44.94776878420234,2.6981823135465537
Eslicarbazepine,0.0,1.3393963340722337,0.0,0.6696981670361168,1.3393963340722337,4.687887169252818,21.43034134515574,0.6696981670361168,0.0,1.3393963340722337,12.724265173686218,0.6696981670361168,1.3393963340722337,44.86977719141983,1.3393963340722337,2.0090945011083505,22.100039512191856,0.0,0.0,4.687887169252818,15.403057841830686,2.0090945011083505
Esomeprazole,0.0309178559151238,0.2081802298285003,0.0020611903943415,0.0865699965623466,0.0061835711830247,0.2019966586454755,1.2614485213370512,0.0556521406472228,0.0535909502528812,0.0906923773510298,0.2679547512644063,0.4266664116287085,0.0103059519717079,0.8677611560178082,0.0020611903943415,0.0742028541962971,0.4617066483325155,0.1030595197170793,0.1071819005057625,0.2164249914058666,0.7708852074837537,0.0638969022245892
Estradiol,0.2051922531716737,2.2229160760264657,0.1709935443097281,1.09435868358226,0.1624438670942417,2.6674992912317586,9.96892363325715,0.3847354746968882,1.701385765881795,1.5645909304340124,0.9575638481344776,5.505992126773246,1.701385765881795,14.10696740555257,0.1282451582322961,6.908139190113017,15.038882222040588,0.9233651392725318,13.499940323253036,3.6336128165817225,21.22029884883726,5.839429538177216
Estrogen,4.859429944690852,22.53008428902122,0.8835327172165185,9.718859889381704,0.4417663586082592,35.34130868866074,76.86734639783711,15.461822551289076,8.835327172165185,9.277093530773444,10.602392606598222,57.87139297768197,53.89549575020764,129.8793094308282,1.3252990758247778,2.208831793041296,58.75492569489848,8.835327172165185,52.57019667438285,80.40147726670318,155.05999187149902,90.56210351469316
Estrone,0.0,29.325513196480937,0.0,117.30205278592376,0.0,0.0,58.651026392961874,0.0,29.325513196480937,29.325513196480937,0.0,0.0,58.651026392961874,205.27859237536657,0.0,0.0,29.325513196480937,87.97653958944281,117.30205278592376,29.325513196480937,205.27859237536657,58.651026392961874
Ethambutol,196.05191995673331,74.36452136289887,60.84369929691726,87.88534342888047,40.56246619794484,845.0513791238507,621.9578150351541,493.5100054083289,209.57274202271495,121.68739859383452,162.24986479177934,243.37479718766903,0.0,905.895078420768,27.041644131963224,6.760411032990806,162.24986479177934,128.44780962682532,20.281233098972415,101.40616549486208,865.3326122228232,94.64575446187128
Ether,0.0,7.781495603454983,0.0,0.0,0.0,0.0,0.0,0.0,11.672243405182476,0.0,3.890747801727492,0.0,0.0,11.672243405182476,0.0,0.0,0.0,0.0,0.0,3.890747801727492,0.0,0.0
Ethosuximide,7.019127121405831,2.0054648918302376,2.5068311147877966,0.0,0.5013662229575594,6.016394675490712,23.06284625604773,1.504098668872678,0.5013662229575594,3.008197337745356,5.013662229575593,6.016394675490712,0.5013662229575594,43.1174951743501,3.509563560702916,4.010929783660475,37.60246672181695,1.0027324459151188,2.5068311147877966,13.536888019854104,29.580607154496004,2.5068311147877966
Ethyl Nicotinate,0.0,0.0,0.0,0.0,0.0,13.530579108785856,22.55096518130976,0.0,76.67328161645318,4.510193036261952,0.0,22.55096518130976,0.0,54.12231643514343,0.0,4.510193036261952,9.020386072523904,0.0,4.510193036261952,76.67328161645318,414.9377593360996,4.510193036261952
Ethyl Salicylate,4.355211009973433,4.355211009973433,0.0,4.355211009973433,0.0,8.710422019946867,43.552110099734335,0.0,108.88027524933582,21.776055049867168,0.0,30.48647706981403,0.0,226.4709725186185,0.0,8.710422019946867,4.355211009973433,0.0,0.0,74.03858716954836,1519.9686424807282,13.0656330299203
Etodolac,3.6256374000036256,5.438456100005439,0.517948200000518,2.5897410000025896,0.0,7.251274800007251,111.0998889001111,7.251274800007251,0.517948200000518,3.6256374000036256,1.2948705000012948,5.438456100005439,0.0,37.81021860003781,0.0,0.0,12.948705000012948,5.697430200005697,2.330766900002331,9.841015800009842,92.1947796000922,3.107689200003108
Etonogestrel,17.911517105498834,35.07672099826855,14.179951041853244,6.716818914562064,11.941011403665891,59.705057018329455,308.2273568571258,8.955758552749417,122.39536688757536,222.40133739327723,65.67556272016239,235.08866200967225,50.74929846558004,549.286524568631,2005.3436026031404,661.2335064779986,681.3839632216849,20.89676995641531,1341.1248432742254,79.85551376201565,805.2719565347186,161.94996716221863
Etoricoxib,0.7218441312944245,8.52678380091539,0.090230516411803,1.2181119715593411,0.0,2.120417135677372,34.33271149469106,1.1278814551475382,0.7218441312944245,1.5790340372065534,1.714379811824258,4.962678402649168,0.2255762910295076,13.128540137917344,0.090230516411803,0.4511525820590152,6.406366665238016,3.428759623648516,0.6316136148826214,5.684522533943592,10.105817838121942,2.66180023414819
Eucalyptus,17.85820584558605,41.66914697303411,0.0,11.90547056372403,0.0,148.81838204655037,208.34573486517056,23.81094112744806,65.48008810048216,35.7164116911721,17.85820584558605,17.85820584558605,0.0,226.2039407107566,0.0,47.62188225489612,95.24376450979224,5.952735281862015,17.85820584558605,345.2586463479969,589.3207929043396,47.62188225489612
Exemestane,4.050270388211884,2.2211160193420008,0.1306538834907059,0.5226155339628238,0.2613077669814119,4.572885922174708,22.341814076910715,2.8743854367955306,0.0,8.100540776423768,3.788962621230473,21.55789077596648,9.407079611330827,16.854350970301066,0.0,0.7839233009442356,6.924655825007415,1.698500485379177,2.8743854367955306,9.799041261802945,16.462389319828947,4.18092427170259
Exenatide,4.012910105080917,40.70237392296359,4.012910105080917,1.7198186164632503,5.159455849389751,20.064550525404588,439.12702007028327,29.23691647987525,24.650733502639923,47.58164838881659,68.21947178637559,40.129101050809176,52.16783136605193,106.62875422072152,1.1465457443088336,12.038730315242754,58.47383295975051,80.83147497377277,4.012910105080917,50.44801274958868,179.43440898433244,19.49127765325017
Ezetimibe,0.1133924410330958,0.4913672444767487,0.0151189921377461,0.2116658899284455,0.0151189921377461,0.4762482523390026,6.191227280407033,0.4460102680635104,0.1511899213774611,0.3477368191681606,0.5140457326833678,6.3348577057156215,0.1285114331708419,3.802426522643148,0.007559496068873,0.0680354646198575,1.7764815761851682,0.5972001894409715,0.2419038742039378,1.0885674339177205,2.5248716870036008,0.3099393388237953
Famciclovir,19.836678017654645,49.59169504413661,6.612226005884881,26.448904023539523,3.3061130029424404,82.652825073561,343.83575230601383,62.81614705590638,26.448904023539523,33.06113002942441,16.530565014712206,49.59169504413661,3.3061130029424404,317.3868482824743,6.612226005884881,0.0,119.02006810592786,29.75501702648197,9.918339008827322,23.142791020597084,330.611300294244,36.36724303236685
Famotidine,0.2965350819198382,0.188704143039897,0.0,0.2156618777598823,0.0,0.2291407451198749,2.6418580025585587,0.1482675409599191,0.0404366020799779,0.1617464083199117,0.2291407451198749,0.5795912964796838,0.0673943367999632,2.5609847983986027,0.0,0.0269577347199852,1.4018022054392352,0.2291407451198749,0.3908871534397867,0.3100139492798308,1.994872369278912,0.1213098062399338
Febuxostat,1.434216884483759,5.626543162205516,0.1103243757295199,0.3309731271885598,0.0,0.8825950058361595,6.509138168041676,0.9929193815656794,0.7722706301066395,0.9929193815656794,2.427136266049439,6.0678406651235965,0.1103243757295199,6.509138168041676,0.0,0.0,1.6548656359427991,3.8613531505331977,0.6619462543771196,2.7581093932379983,9.377571937009192,1.434216884483759
Felbinac,0.0,37.96507213363706,0.0,113.89521640091117,0.0,113.89521640091117,2088.078967350038,0.0,227.7904328018223,0.0,37.96507213363706,37.96507213363706,0.0,1290.81245254366,0.0,0.0,379.6507213363705,75.93014426727412,0.0,1025.0569476082003,3720.577069096432,75.93014426727412
