Drug,SOC_ABBREV,ROR,PRR,CI_lower,CI_upper,event_count,signal_detected
Methyl Salicylate,Hepat,0.07326511660853355,0.07440082112249366,0.010307350664893123,0.520771776004933,1.0,False
Methyl Salicylate,Immun,2.4429180940516977,2.3792599428435346,1.7488203018322475,3.4124997336733998,36.0,True
Methyl Salicylate,Infec,0.26072627830743544,0.27069197798711464,0.14380475281938562,0.47271172104738984,11.0,False
Methyl Salicylate,Metab,0.04273778953893162,0.043910904992928025,0.006012654840689431,0.30377906317080017,1.0,False
Methyl Salicylate,Musc,0.33249741737035304,0.34476768543339803,0.1995000915391463,0.5541578036632706,15.0,False
Methyl Salicylate,Nerv,0.7058005204386298,0.7393306081827565,0.5687183733869233,0.8759245313014092,93.0,False
Methyl Salicylate,Prod,0.8572491872623317,0.858298825591285,0.3839400615757489,1.914038785236122,6.0,False
Methyl Salicylate,Psych,0.07981893161677568,0.08771264176222002,0.037929912876424485,0.16796932450650257,7.0,False
Methyl Salicylate,Repro,0.2524486704488027,0.25611313775052424,0.0945145395558189,0.6742912943434485,4.0,False
Methyl Salicylate,Resp,0.9982584100073952,0.9983629907790099,0.7478165000865733,1.3325727007028163,49.0,False
Methyl Salicylate,Skin,9.801721909090249,4.343791411541639,8.509181454956648,11.290598618880823,506.0,True
Methyl Salicylate,Vasc,0.29171805349463137,0.29866199414664474,0.14538200845756188,0.5853504407977534,8.0,False
Methylcellulose,Gastr,1.2311285852306326,1.1871040928057504,0.41425097727054727,3.6588389081387493,4.0,False
Methylcellulose,Hepat,6.287656573383424,5.784070233061192,1.4644888784958876,26.995510696821444,2.0,False
Methylcellulose,Immun,5.569110441857329,5.1339570664423455,1.2971336457876201,23.91040523412837,2.0,False
Methylcellulose,Infec,0.9542699470757688,0.9564475686435893,0.1280647270577416,7.110709973101391,1.0,False
Methylcellulose,Nerv,0.5776403660859302,0.6178650931253654,0.13454504497273298,2.479975331678019,2.0,False
Methylcellulose,Psych,0.4613958218731211,0.4870436398791629,0.06192038333266953,3.4380617978127583,1.0,False
Methylcellulose,Skin,4.497877672236744,2.998787241278139,1.8951904427698996,10.67486575377487,9.0,True
Methylchloroisothiazolinone,Skin,inf,6.997065275735723,,inf,1.0,False
Methyldopa,Blood,9.48963976771644,7.593097550478116,8.595490772507587,10.476802931259948,508.0,True
Methyldopa,Card,0.6729781532611384,0.6808876526325709,0.5149572250616337,0.8794897376429005,55.0,False
Methyldopa,Cong,1.0488028675727952,1.0485238714081309,0.607873529050519,1.8095663036142848,13.0,False
Methyldopa,Ear,0.6979496463357749,0.6996764073725537,0.40455950111877426,1.2041089319941993,13.0,False
Methyldopa,Endo,0.8618031641958659,0.8622285722216482,0.4102513609472615,1.810364972594162,7.0,False
Methyldopa,Eye,0.38297047981462345,0.3905680288758329,0.2637971921092038,0.5559816131353195,28.0,False
Methyldopa,Gastr,0.6635350037215276,0.7014132091073187,0.5825981860769686,0.7557158804911921,256.0,False
Methyldopa,Hepat,7.3179323200189215,6.631683734687051,6.410003748996995,8.354462109130136,247.0,True
Methyldopa,Immun,0.046528092567632164,0.047366678238197124,0.011628807057922642,0.18616384184543142,2.0,False
Methyldopa,Infec,0.29813695736257445,0.30893959874001947,0.21349691638839544,0.4163322208537757,35.0,False
Methyldopa,Metab,0.35579280457989804,0.3623085325898639,0.23592307075002306,0.53656693848716,23.0,False
Methyldopa,Musc,0.630578102381943,0.6432495658886309,0.5030720985536695,0.7904011062167697,78.0,False
Methyldopa,Neopl,0.8502539308204586,0.8519002156619224,0.5731816687095479,1.2612611085473797,25.0,False
Methyldopa,Nerv,0.6412474600032585,0.678794999369672,0.5606524686015137,0.7334281537836081,238.0,False
Methyldopa,Preg,2.3300261568132465,2.303706377984489,1.7340272464549469,3.1308746171855284,45.0,True
Methyldopa,Psych,0.5913526783494758,0.615972151993329,0.49751298735094635,0.7028921838866915,137.0,False
Methyldopa,Renal,0.6721696245767291,0.6772153867314409,0.48131540595905437,0.9387025609607368,35.0,False
Methyldopa,Repro,1.2708594342973552,1.2643083046199783,0.9723807600281451,1.6609581021490447,55.0,False
Methyldopa,Resp,0.34389609976788255,0.3580337827544145,0.25910235061315356,0.4564394230916622,49.0,False
Methyldopa,Skin,1.1021134135460855,1.0862620349261347,0.9838034240048176,1.2346510966323458,353.0,False
Methyldopa,Vasc,0.9635893794919248,0.964742222357616,0.7619062213616059,1.2186598117158018,72.0,False
Methylephedrine,Resp,inf,16.625917582227153,,inf,1.0,False
Methylergometrine,Preg,inf,116.27583866589103,,inf,1.0,False
Methylisothiazolinone,Gastr,2.6161473382252063,2.077431558816804,0.23721232081883906,28.852746230368954,1.0,False
Methylisothiazolinone,Skin,11.994159706643407,4.664719902214469,1.0875388079033035,132.28021475925047,2.0,False
Methylnaltrexone,Card,1.358010660530209,1.340962533838294,0.18224686446789426,10.119202651294879,1.0,False
Methylnaltrexone,Gastr,2.6161725347538,2.0774483565025332,1.055909134840252,6.481958064162028,7.0,True
Methylnaltrexone,Musc,1.8694392702259344,1.7866355302044168,0.43543028905309955,8.02609114001413,2.0,False
Methylnaltrexone,Nerv,2.195061467927131,1.853615334233665,0.8516612839583367,5.657524815010991,6.0,False
Methylnaltrexone,Psych,1.538000611216534,1.4611433810427434,0.45302910534262475,5.221399358686792,3.0,False
Methylnaltrexone,Skin,0.2998503465658475,0.33319080625318814,0.04024065890674901,2.234313074843302,1.0,False
Methylnaltrexone,Vasc,1.4735457028520613,1.4509959074781533,0.19775164119022082,10.980120950324388,1.0,False
Methylphenidate,Blood,0.9769145678451636,0.977582709095154,0.8120603014148878,1.1752354735298307,116.0,False
Methylphenidate,Card,1.4274811425011311,1.4061497481647474,1.2380788265765257,1.6458583803027216,200.0,False
Methylphenidate,Cong,1.2838419684630047,1.2818590405396104,0.8849300748317899,1.862576769469912,28.0,False
Methylphenidate,Ear,0.6391699393679912,0.6410605160329792,0.4161757708726931,0.9816482361166866,21.0,False
Methylphenidate,Endo,0.9081935528546254,0.9084913282570429,0.5266591756092974,1.566127711517548,13.0,False
Methylphenidate,Eye,1.3037242027932607,1.2913721456437344,1.1144019789043538,1.5252097798857227,163.0,False
Methylphenidate,Gastr,0.45354010175473325,0.49716963454876656,0.40456389316753594,0.5084453342812552,320.0,False
Methylphenidate,Hepat,0.3895994311934425,0.39355911552202794,0.2648994534064048,0.5730012456967342,26.0,False
Methylphenidate,Immun,0.2516702729840515,0.2552177442448556,0.16034018758691312,0.3950221541903484,19.0,False
Methylphenidate,Infec,0.16788831599272877,0.17515476033909966,0.12036051484290762,0.23418383249409358,35.0,False
Methylphenidate,Metab,1.317905335153058,1.3063249511879014,1.116966125006314,1.5549929702792697,146.0,False
Methylphenidate,Musc,0.6233850306851045,0.6361643809412986,0.5253563085029143,0.7397053964949448,136.0,False
Methylphenidate,Neopl,0.2102514486873624,0.21241892225633419,0.11632907773752484,0.3800053480598939,11.0,False
Methylphenidate,Nerv,1.0119189450172301,1.0100633008828113,0.9290296570419452,1.1022037278607046,624.0,False
Methylphenidate,Preg,0.6067416965191219,0.6088021816421504,0.39506566888574074,0.931833655233082,21.0,False
Methylphenidate,Prod,2.1210184937014205,2.100880436928341,1.6793376673300509,2.678865327766915,72.0,True
Methylphenidate,Psych,4.165188244291692,3.183569235395841,3.894996749078493,4.454122616274382,1243.0,True
Methylphenidate,Renal,0.742036533898087,0.7464131595704747,0.583777936220565,0.9431980612426748,68.0,False
Methylphenidate,Repro,0.9774671048990075,0.9778887533851787,0.7776749487603388,1.2285877829582654,75.0,False
Methylphenidate,Resp,0.5567754265803352,0.5720361529106529,0.46978891534611467,0.65986843349704,138.0,False
Methylphenidate,Skin,0.6295510971855409,0.6647659255219454,0.5664500192738632,0.6996814731784861,381.0,False
Methylphenidate,Vasc,1.1620246547942201,1.155880007207214,0.9880004925086756,1.366701037689786,152.0,False
Methylphenobarbital,Nerv,inf,6.487620026507263,,inf,1.0,False
Methylprednisolone,Blood,1.030935464076566,1.0299922031730457,0.8511022621261679,1.2487664272395156,108.0,False
Methylprednisolone,Card,1.0431554729646146,1.0415593783970358,0.8760016584077931,1.242204658326647,131.0,False
Methylprednisolone,Cong,0.6197165057418234,0.6210048744406088,0.35150967237603753,1.0925689324361136,12.0,False
Methylprednisolone,Ear,0.6892023661843287,0.6909572935350665,0.4439881726202115,1.0698480969681,20.0,False
Methylprednisolone,Endo,1.6664718398425742,1.6625204257723614,1.0845902685325368,2.5605322798495886,21.0,False
Methylprednisolone,Eye,1.2277656161521846,1.2190202395862055,1.034224011622998,1.4575260207312264,136.0,False
Methylprednisolone,Gastr,0.4591908203503982,0.5028586423096828,0.40688738468828684,0.5182176135925348,286.0,False
Methylprednisolone,Hepat,0.7510458400030993,0.7541384382639301,0.5577810830214073,1.011274621811282,44.0,False
Methylprednisolone,Immun,3.618983398560702,3.451877173807817,3.161727534329335,4.142368593388649,226.0,True
Methylprednisolone,Infec,2.9059526931107897,2.6546596644030718,2.63595379621223,3.2036073874786353,467.0,True
Methylprednisolone,Metab,0.9082967509472962,0.9106268730293807,0.7366787051476572,1.119895256937085,90.0,False
Methylprednisolone,Musc,0.961921088701782,0.9638777126024809,0.8285342244494542,1.116782087673036,182.0,False
Methylprednisolone,Neopl,1.2293262000190577,1.2257004893468197,0.9438541389925962,1.6011403071943837,56.0,False
Methylprednisolone,Nerv,0.9463137194006913,0.9542105438479638,0.8622357651816486,1.0385902460649052,521.0,False
Methylprednisolone,Preg,1.3506198123636939,1.346561254400139,0.9923994211246129,1.8381448424084512,41.0,False
Methylprednisolone,Prod,0.19614694019972417,0.1975086336945863,0.0880496685852418,0.436953628195289,6.0,False
Methylprednisolone,Psych,0.6048359616238712,0.6291571813771168,0.527347176389477,0.6937110064343807,218.0,False
Methylprednisolone,Renal,0.9303870384576162,0.9318610565591632,0.7400270098808839,1.1697141182309894,75.0,False
Methylprednisolone,Repro,0.27615387999768926,0.2800367360903046,0.17591445907670247,0.4335116387705613,19.0,False
Methylprednisolone,Resp,0.9897916608683799,0.9903997804496255,0.8611361427936931,1.137668579031289,211.0,False
Methylprednisolone,Skin,0.9765043155560935,0.9797945073923945,0.8880325347785629,1.0737902508689636,496.0,False
Methylprednisolone,Vasc,1.5421687629300087,1.5152287001757223,1.3250750745683646,1.794829997939389,176.0,False
Methylrosanilinium Chloride,Skin,inf,6.997065275735723,,inf,1.0,False
Methylthioninium,Blood,0.4080052804416497,0.415283904042777,0.13066381088659718,1.2740200039990162,3.0,False
Methylthioninium,Card,0.6846869264678008,0.6924405266366255,0.3045218455463907,1.5394501055738135,6.0,False
Methylthioninium,Ear,0.4996633836860926,0.5017139435890184,0.0700952847379676,3.561773062623759,1.0,False
Methylthioninium,Endo,2.307228508534796,2.2965135207599205,0.5736365483681765,9.279923682929372,2.0,False
Methylthioninium,Eye,2.013610007916646,1.9512979172660325,1.1942251909124562,3.3951932138394354,15.0,True
Methylthioninium,Gastr,0.15452472304130765,0.17878016131471278,0.07286986656432971,0.32767852003562226,7.0,False
Methylthioninium,Hepat,0.2457841697473034,0.2488752182319456,0.034480702971784995,1.7519903276857112,1.0,False
Methylthioninium,Immun,5.508238716805447,5.083281788581983,3.584840172774909,8.463611290605678,23.0,True
Methylthioninium,Infec,0.2375585214297176,0.24693280190394237,0.07607891780210495,0.7417830423228255,3.0,False
Methylthioninium,Metab,0.28793704108617246,0.29377362271661367,0.07159864454889338,1.1579512454714702,2.0,False
Methylthioninium,Musc,0.22105488320540928,0.23063207726435916,0.07079363781505832,0.6902493345039425,3.0,False
Methylthioninium,Nerv,2.7780710648505114,2.180522592236815,2.1299487792701464,3.6234105329069055,82.0,True
Methylthioninium,Psych,1.755689248638517,1.6349028523397375,1.2466110313494763,2.4726596029301016,39.0,False
Methylthioninium,Renal,0.8998468827027517,0.9018992006801544,0.3711194175071171,2.1818432938619585,5.0,False
Methylthioninium,Resp,0.6677465962695001,0.6813635390453401,0.3545944599489625,1.2574520112177725,10.0,False
Methylthioninium,Skin,0.8727982676382053,0.8889591434710563,0.5987915904212913,1.2721902381031933,31.0,False
Methylthioninium,Vasc,1.3913797188556278,1.3737355512023002,0.7599542953764885,2.547439410265698,11.0,False
Methyprylone,Gastr,5.232341263654599,3.1161706318273,1.5147360505514331,18.074036786393243,5.0,True
Methyprylone,Metab,8.7109697232351,7.168775778588081,1.8497454022382462,41.0223987729881,2.0,False
Methyprylone,Nerv,2.3518417623792676,1.9462892336654873,0.6081496528736459,9.095063442255091,3.0,False
Methysergide,Blood,0.28013727502503105,0.2862378065926155,0.06964565106035946,1.1268024875011464,2.0,False
Methysergide,Card,2.2428421201077815,2.1480490770487135,1.3868355909825985,3.6272077299122953,18.0,True
Methysergide,Ear,1.5634906776313324,1.5563276605427985,0.5005568414796114,4.883567452228404,3.0,False
Methysergide,Eye,0.801846216516181,0.8068840245708545,0.3565049225224117,1.8035020397253971,6.0,False
Methysergide,Gastr,1.7838561631197747,1.584570697919832,1.3307579735642716,2.391225808083964,60.0,False
Methysergide,Hepat,0.2541521523872735,0.25731252462292065,0.035649750610867954,1.8118869124260413,1.0,False
Methysergide,Immun,0.4521514280807669,0.45679421258855696,0.11240923264772386,1.818719949420601,2.0,False
Methysergide,Metab,0.1482551741614493,0.1518642624065279,0.020795863978165303,1.056921544049299,1.0,False
Methysergide,Musc,1.2054230048247478,1.1923664579079207,0.7145073395645718,2.0336314829827002,15.0,False
Methysergide,Neopl,0.32550895256009393,0.3283669654729749,0.04565860861144788,2.3206155732525615,1.0,False
Methysergide,Nerv,0.3990725524357302,0.4398133963383925,0.2402369305560633,0.662924312839582,16.0,False
Methysergide,Psych,1.044679558133749,1.0401358742557405,0.6849332901793891,1.5933747049974616,24.0,False
Methysergide,Renal,3.339647860626787,3.1711139045646886,2.0387091016147383,5.470740197390231,17.0,True
Methysergide,Repro,0.438097786836184,0.4428596699985893,0.1089154640702424,1.7621893499621142,2.0,False
Methysergide,Resp,2.5405085688697673,2.3250984723752657,1.758471565197242,3.670337306692115,33.0,True
Methysergide,Skin,0.49514257286221003,0.5336486478133975,0.3061764377394265,0.8007349267981858,18.0,False
Methysergide,Vasc,2.2879653423154784,2.195188177826652,1.396733558169817,3.7478768781757386,17.0,True
Metipranolol,Card,0.5290768382512148,0.5380753700043763,0.1687701453269398,1.6586008161078458,3.0,False
Metipranolol,Ear,0.7783502759639761,0.7797620576457343,0.10894621930305032,5.5608093238003296,1.0,False
Metipranolol,Eye,79.05759402934727,22.876013613320257,55.80211156070584,112.00477901109072,113.0,True
Metipranolol,Gastr,0.033537785428102845,0.039693595712000276,0.004694528525020055,0.23959446522197084,1.0,False
Metipranolol,Hepat,0.3828702315054672,0.3868009943621203,0.05359195405496397,2.735291458540727,1.0,False
Metipranolol,Immun,0.6826257110418658,0.6866686956145808,0.16919858026223628,2.7540293816485133,2.0,False
Metipranolol,Infec,3.788550430329597,3.3267522698928484,2.487145431635013,5.770918813426625,26.0,True
Metipranolol,Musc,0.11383629900946256,0.1194806537928418,0.01593441692108085,0.8132524105747296,1.0,False
Metipranolol,Nerv,0.1434575350262797,0.1652802729873936,0.05315993839661188,0.38713484207363047,4.0,False
Metipranolol,Psych,0.05914959293216658,0.06514227068419101,0.008279586895633875,0.42256629323933886,1.0,False
Metipranolol,Resp,0.10015920665939729,0.105890676680675,0.014019956316613265,0.7155419355160446,1.0,False
Metipranolol,Skin,0.11681787683421337,0.13369396835967426,0.037264267265202995,0.36620648544983814,3.0,False
Metirosine,Psych,9.227997458498042,5.113998729249021,0.5771692127007492,147.54067822775224,1.0,False
Metirosine,Resp,15.62591065053894,8.312955325269469,0.9773277499810661,249.83336824658542,1.0,False
Metoclopramide,Blood,0.2402395278647214,0.24577624385599064,0.1730685752178497,0.3334807065697257,36.0,False
Metoclopramide,Card,0.549190657847443,0.5581338391290119,0.44959409491689745,0.6708504005655516,98.0,False
Metoclopramide,Cong,1.30235667594594,1.3002144727762825,0.9335600519290266,1.81684392758261,35.0,False
Metoclopramide,Ear,0.4435438887308198,0.4455714616058896,0.27915373081404155,0.7047413647554309,18.0,False
Metoclopramide,Endo,1.0779246663596422,1.0776249561044131,0.6866125997304281,1.6922520600448194,19.0,False
Metoclopramide,Eye,2.643168953467824,2.5134450887203643,2.382878682956813,2.9318916512808517,390.0,True
Metoclopramide,Gastr,0.46796724095882114,0.5116930102241487,0.4227600203735263,0.5180086291440745,406.0,False
Metoclopramide,Hepat,0.18160855075370683,0.18409354503279474,0.10938962562568467,0.3015063404615732,15.0,False
Metoclopramide,Immun,0.6499944108233023,0.6542454908537885,0.5038129753297534,0.8385904190439,60.0,False
Metoclopramide,Infec,0.11638946453162119,0.12175552041503242,0.08128470701128852,0.16665505667722,30.0,False
Metoclopramide,Metab,0.34859373545309613,0.3550550526520432,0.26306551007490575,0.46192901670212116,49.0,False
Metoclopramide,Musc,1.397064672777813,1.3681287856927902,1.2547558367196174,1.5555135451901603,360.0,False
Metoclopramide,Neopl,0.18596616962247114,0.18794357973674855,0.10552649094896277,0.32772260247694357,12.0,False
Metoclopramide,Nerv,3.7605906147775565,2.6407072965560534,3.5525822554135367,3.980778136917999,2004.0,True
Metoclopramide,Preg,0.5386794268305289,0.5408272756529781,0.3575403372361377,0.8115882172444802,23.0,False
Metoclopramide,Prod,0.18741154594149947,0.18872747866062253,0.09365750325261786,0.3750162702655757,8.0,False
Metoclopramide,Psych,1.446722030025824,1.3862246538947964,1.3333461511276254,1.5697383836837597,669.0,False
Metoclopramide,Renal,0.41265851063293524,0.41824657743460564,0.30958403437122545,0.5500511250318526,47.0,False
Metoclopramide,Repro,1.5739779622896015,1.556898051266004,1.3353950789056184,1.8551862777595436,147.0,False
Metoclopramide,Resp,0.4921594547729108,0.5076825159731719,0.4185170417456355,0.5787600139580095,151.0,False
Metoclopramide,Skin,0.3611785081112726,0.39751632981587426,0.32019166313207803,0.4074119652130807,281.0,False
Metoclopramide,Vasc,0.4969244927118193,0.5052751387842142,0.39943758530909185,0.6182040963066036,82.0,False
Metolazone,Blood,1.372214822264518,1.3572597624413902,0.8562613687122568,2.199063962530825,18.0,False
Metolazone,Card,1.2692281310002596,1.2572090180091764,0.8105554212351814,1.9874520684440653,20.0,False
Metolazone,Cong,0.4080142073647757,0.4093356042233365,0.057342127372621024,2.9031987657122196,1.0,False
Metolazone,Ear,1.3705732172983855,1.3664373554981801,0.5675908379852624,3.309551208831214,5.0,False
Metolazone,Endo,0.6244252655047982,0.625263601965725,0.08775297206458389,4.443233123930849,1.0,False
Metolazone,Eye,0.7017423001291311,0.7083998380726773,0.3749086760131946,1.3134992260707041,10.0,False
Metolazone,Gastr,0.717075680533797,0.7511781654694555,0.5395562596802119,0.9530007712592685,54.0,False
Metolazone,Hepat,0.8107883643408801,0.813322448747029,0.3622615036053526,1.814649818454645,6.0,False
Metolazone,Immun,0.23720606456536386,0.24061139463426848,0.05913744363652947,0.9514567016527471,2.0,False
Metolazone,Infec,0.4803628265022463,0.49312177495866444,0.26405559402506373,0.8738631193828257,11.0,False
Metolazone,Metab,4.778479735515868,4.323037981681366,3.5952198539509697,6.351174478980055,54.0,True
Metolazone,Musc,0.7433866398451395,0.7536969980656474,0.4638847097062348,1.191295347178415,18.0,False
Metolazone,Neopl,0.17111354284404032,0.17296373582876345,0.02404925734683874,1.2174947493124166,1.0,False
Metolazone,Nerv,0.7839108666961665,0.8109220083591457,0.5924540898652816,1.037238593566077,56.0,False
Metolazone,Psych,0.38623968692074934,0.41089969949982635,0.2410229832606737,0.6189496691744727,18.0,False
Metolazone,Renal,3.421786914472056,3.243396360504248,2.4002259982631506,4.878134682536052,33.0,True
Metolazone,Repro,0.4617576479992587,0.46656338328497965,0.1725336550162011,1.2358175885498148,4.0,False
Metolazone,Resp,0.39328074561581966,0.4081778701654312,0.21618754504189458,0.7154424406926951,11.0,False
Metolazone,Skin,1.6574898523768657,1.5151315584470535,1.3237180948514005,2.0754212104660326,97.0,False
Metolazone,Vasc,1.9650628643079842,1.904746435288735,1.3403160442750914,2.8810160686920465,28.0,False
Metoprolol,Blood,0.15826694146717807,0.16231373501781668,0.0753126383501602,0.3325925808748657,7.0,False
Metoprolol,Card,2.96132673174176,2.768696427731409,2.4915462592004864,3.5196842040341534,143.0,True
Metoprolol,Cong,1.7717250102557087,1.764304577464789,1.0463460090349386,2.999972747887431,14.0,False
Metoprolol,Ear,2.29601910124637,2.27198578000073,1.5685755658541787,3.3608222823600133,27.0,True
Metoprolol,Endo,0.38381438892388386,0.38466079773030715,0.09588164434202263,1.5364096658535338,2.0,False
Metoprolol,Eye,1.8353455361433233,1.7882999771022845,1.4685917841853053,2.293689283376918,82.0,False
Metoprolol,Gastr,0.5829821020997996,0.6247984572463857,0.49132727895266415,0.6917347070432966,146.0,False
Metoprolol,Hepat,0.4962197342479807,0.5003717694052776,0.28112021925307623,0.875902933312194,12.0,False
Metoprolol,Immun,0.18221202745671808,0.1850203652745178,0.075722346661137,0.4384600374109595,5.0,False
Metoprolol,Infec,0.9928781303148666,0.9932303106839115,0.7833785517076888,1.2584043557339963,72.0,False
Metoprolol,Metab,0.6085706949434971,0.6152916651539453,0.40978352587326633,0.9037900924756836,25.0,False
Metoprolol,Musc,0.501526082774857,0.5152204211601631,0.3662643035252956,0.6867401744656266,40.0,False
Metoprolol,Neopl,0.21064102444263727,0.21280959305680588,0.0789442864238875,0.562037396094799,4.0,False
Metoprolol,Nerv,0.8788254694140544,0.8955535467820319,0.7572075995544792,1.0199768282109871,201.0,False
Metoprolol,Preg,1.6875816637630663,1.6776646205357144,1.0966423568082164,2.5969559302435115,21.0,False
Metoprolol,Prod,0.4787482058590976,0.4808962214942936,0.21469892831554246,1.0675407018168737,6.0,False
Metoprolol,Psych,1.0206493383546924,1.0185929138619516,0.8597201147233616,1.2117025692938157,145.0,False
Metoprolol,Renal,0.5382592843107584,0.5439676173343891,0.3381210520661109,0.8568619297034541,18.0,False
Metoprolol,Repro,1.2258004675065985,1.2205276543917467,0.8722637392121283,1.7226289694176742,34.0,False
Metoprolol,Resp,1.0539746348366041,1.050564149668357,0.8533190214379031,1.3018138620736135,92.0,False
Metoprolol,Skin,1.2134281033379162,1.1775147205647094,1.0577016984806988,1.392082251626564,245.0,False
Metoprolol,Vasc,2.5295584536065876,2.4087485482736497,2.0906299753997954,3.0606401159004335,115.0,True
Metrizamide,Card,0.5599923309514013,0.568881374770565,0.1380701744997583,2.271246573422218,2.0,False
Metrizamide,Eye,1.983177500675538,1.923590985483081,0.8685705179223698,4.5281216873368395,6.0,False
Metrizamide,Gastr,0.9343342759588907,0.9442836280863316,0.5393818588821931,1.618483315402517,15.0,False
Metrizamide,Infec,0.5964088172241111,0.6086388530658047,0.1890024116260912,1.8820049659808649,3.0,False
Metrizamide,Nerv,5.831246956662879,3.3424227668668505,3.931651011848335,8.648641745444365,51.0,True
Metrizamide,Psych,0.922793274171745,0.929812067428859,0.4650617571206113,1.8310416064500548,9.0,False
Metrizamide,Renal,1.3441789541776008,1.3337492888994917,0.4259642468916936,4.241710599043287,3.0,False
Metrizamide,Resp,0.4882958988098126,0.5038020836943637,0.1547417166893153,1.540844252576049,3.0,False
Metrizamide,Skin,0.25249855250836367,0.28270063119489447,0.09284952029405108,0.6866542639844284,4.0,False
Metrizamide,Vasc,0.9209592919848054,0.923354464954963,0.29185059742724256,2.9061650891586726,3.0,False
Metronidazole,Blood,0.38230082452934067,0.38944340758773033,0.3221765617495985,0.4536454161721647,133.0,False
Metronidazole,Card,0.39169000986308394,0.4003635308492128,0.33568244338054404,0.4570422637582451,164.0,False
Metronidazole,Cong,0.747492486857968,0.7485242946407601,0.5610028974310872,0.9959752801058303,47.0,False
Metronidazole,Ear,1.6639096479351034,1.654962856470146,1.419124453816843,1.9509179121289695,155.0,False
Metronidazole,Endo,0.12088250326192373,0.12126466179815137,0.05029133934901349,0.2905585690104642,5.0,False
Metronidazole,Eye,1.1282601787598803,1.123721673043025,1.0217235053685059,1.2459055941129136,407.0,False
Metronidazole,Gastr,1.3681446846698102,1.2919359823398837,1.3076300961734746,1.4314597711292907,2381.0,False
Metronidazole,Hepat,0.6392268402999085,0.6430535074433106,0.5346342384191385,0.7642813048562466,122.0,False
Metronidazole,Immun,1.026996916279584,1.026482890487093,0.8981529415985064,1.1743241236516024,219.0,False
Metronidazole,Infec,0.40725620682557184,0.41967589506718517,0.35842199632079086,0.4627439713535575,241.0,False
Metronidazole,Metab,0.5934592570611158,0.6002808848986402,0.5146452914712477,0.6843429749151954,193.0,False
Metronidazole,Musc,1.0257835805121527,1.0243758176394668,0.9463143085762089,1.1119264968438267,628.0,False
Metronidazole,Neopl,0.006619474294916918,0.0067058401900399476,0.0009322993421644978,0.04699932517311006,1.0,False
Metronidazole,Nerv,1.7749328474864376,1.5860168585843362,1.7007228164560415,1.8523809891908634,2804.0,False
Metronidazole,Preg,0.32053694177367065,0.3224272928311599,0.22650368469514853,0.4536082103030715,32.0,False
Metronidazole,Prod,0.15050842420550417,0.15161626402787573,0.09068868662752769,0.24978623684189463,15.0,False
Metronidazole,Psych,0.8762351392437728,0.8869739091129013,0.8210392869953123,0.9351416325707903,998.0,False
Metronidazole,Renal,1.64727981607678,1.6234753157985264,1.4942898195510415,1.8159333999004486,423.0,False
Metronidazole,Repro,0.6900255041774527,0.6941487955929324,0.588124859510219,0.809581823852618,153.0,False
Metronidazole,Resp,0.4603227217526921,0.4758064203982852,0.4125353165486968,0.5136457405260563,330.0,False
Metronidazole,Skin,1.1831945865897382,1.1530284809558513,1.126154517835385,1.24312375217048,1894.0,False
Metronidazole,Vasc,0.40665390368247817,0.4147529592486276,0.3473379955233348,0.4760993600226168,157.0,False
Metyrapone,Blood,2.4739270601815684,2.3704935822740896,0.8953602175238148,6.835589720553815,4.0,False
Metyrapone,Endo,32.86205758600775,29.508156787480623,14.09930674802007,76.59347002559113,6.0,True
Metyrapone,Gastr,0.6155570979570856,0.6560247718563397,0.2641702751717009,1.4343420757656073,6.0,False
Metyrapone,Hepat,3.318520206624126,3.19649282732812,1.0375490414885944,10.614029719474894,3.0,True
Metyrapone,Infec,3.116126514922729,2.8191263023019952,1.475759247392461,6.579829653218597,8.0,True
Metyrapone,Metab,1.2670246007205777,1.257655316484768,0.30904987417706226,5.1944733616406324,2.0,False
Metyrapone,Musc,0.31712937098879096,0.3291095574626718,0.04389845873937211,2.2909924592305786,1.0,False
Metyrapone,Neopl,2.781923346953883,2.7193997207449745,0.6785446297892466,11.405436235978804,2.0,False
Metyrapone,Nerv,1.1675801036916147,1.1381800855001032,0.5899948023220591,2.3106022174621996,10.0,False
Metyrapone,Psych,0.3355566013817828,0.3588704048420711,0.08184941987976124,1.3756753914236919,2.0,False
Metyrapone,Repro,1.8640487764294797,1.8337312755021296,0.45467047288692336,7.642189339558,2.0,False
Metyrapone,Resp,1.1793113316102282,1.1667280802691593,0.4268204636817859,3.2584548661686847,4.0,False
Metyrapone,Skin,0.5766330344568207,0.6137704875746434,0.23032378392827582,1.4436444676092381,5.0,False
Metyrapone,Vasc,1.0716670477932768,1.0691524145373723,0.2613994827298437,4.393544506409377,2.0,False
Mexenone,Eye,2.0492305249368146,1.9836536171282637,0.48971309361699045,8.575114284400088,2.0,False
Mexenone,Immun,1.7066158212774902,1.6845340768625687,0.23296391204233938,12.502097581986481,1.0,False
Mexenone,Infec,0.6156550589211582,0.627665838329872,0.08404197240019343,4.510022084802264,1.0,False
Mexenone,Nerv,0.1770172960323741,0.2027355055313624,0.024164445768109524,1.2967449531148354,1.0,False
Mexenone,Skin,32.386530169269996,5.904145338948437,12.471940211846666,84.09977265676224,27.0,True
Mexiletine,Blood,0.595931683420592,0.6031471890737957,0.2821881568638047,1.258502749553387,7.0,False
