Feature,Importance
FFAR4,4.587630322466707e-05
FOXG1,4.584109246571548e-05
MMP16,4.5808379898163016e-05
CHIT1,4.579838192831686e-05
CADPS,4.575026340725054e-05
CPA1,4.5741351668847825e-05
MST1R,4.56000610511208e-05
NT5M,4.5497252882913945e-05
REG1A,4.5374422829874835e-05
SMC2,4.535646783619919e-05
TXNRD1,4.527777441446732e-05
H2AZ1,4.525293979606384e-05
PSMA4,4.52430659261611e-05
ARVCF,4.52165068793585e-05
STAR,4.5009163431667744e-05
RPL18,4.500690950342107e-05
APOBEC3H,4.4964167151385776e-05
GNS,4.494270772712715e-05
ASIC2,4.4942068587117517e-05
YBX1,4.494024339704283e-05
FKBP1B,4.4860772470016196e-05
ATP7B,4.4857824298056015e-05
NEUROD1,4.485056974863659e-05
EGR3,4.482126682153563e-05
PPM1F,4.481651413267579e-05
TAS2R40,4.4788019536435626e-05
SPATA20,4.476432911586867e-05
CD81,4.4728501931364266e-05
GPR85,4.4713264310155065e-05
NUCKS1,4.453275916970607e-05
ERN2,4.451493579412127e-05
IFNB1,4.450802030237458e-05
CUL5,4.4345571424922974e-05
SET,4.426068356138505e-05
CASR,4.425597597509128e-05
RAC3,4.419050519628796e-05
TESK2,4.409434451424571e-05
TNFRSF13C,4.39557357082024e-05
ROCK1,4.3795826648616865e-05
MT-ND5,4.366869691156407e-05
UMPS,4.3668085229157535e-05
SOAT1,4.360410344022506e-05
HDC,4.360339317258469e-05
GCGR,4.3562778546481184e-05
NT5C1B-RDH14,4.3522884501035254e-05
ABCA2,4.349349889021988e-05
ARPC2,4.342261023083967e-05
CHD7,4.3387411828805246e-05
PRDX5,4.337386060232408e-05
PYY,4.3344128955367486e-05
CXADR,4.3310989238494414e-05
CDH17,4.3228896497509644e-05
VILL,4.299971406101686e-05
SAMD12,4.294256792347852e-05
ZNF385B,4.290410733056153e-05
UBA1,4.288538537021167e-05
CDH3,4.286875333200925e-05
CEP250,4.286612834480484e-05
RBM14,4.2803314443212906e-05
IL27,4.271643790629509e-05
FIG4,4.2697873452375844e-05
MED16,4.264684716998593e-05
CXCL16,4.2586336468016394e-05
SHC1,4.257162583105226e-05
MMUT,4.247845274486306e-05
TMED5,4.2439198740594224e-05
TAS2R13,4.2358761462701585e-05
HSPA1B,4.2356844354539e-05
TMEM87A,4.227644199463013e-05
CCL1,4.218417884410125e-05
NPY2R,4.218082305597998e-05
MAP1A,4.21730752917011e-05
SLC30A4,4.214204920053353e-05
NSUN6,4.2075369824553935e-05
GABBR1,4.203759311805956e-05
MPPED2,4.1978098391039386e-05
GALR1,4.1939936906731335e-05
TNFRSF21,4.1884299797403686e-05
BMP6,4.187115457013124e-05
ADCY2,4.185618528189798e-05
TPR,4.184945589882304e-05
GATA3,4.170951702792654e-05
SRPK3,4.161225228446183e-05
MCM4,4.160573425202574e-05
TNFRSF11A,4.154649450407998e-05
ATRIP,4.150042571823805e-05
AAK1,4.146209007539312e-05
ABCA5,4.1436525437024485e-05
CKM,4.133666765279669e-05
GUK1,4.1323186349663596e-05
BNIP3,4.131623228561297e-05
SLC15A3,4.1236019910642514e-05
EGR2,4.113927329951302e-05
ATP6V1D,4.105757350973922e-05
CLPP,4.103026208753373e-05
SCNN1A,4.09479230845453e-05
TMPRSS13,4.085546095631817e-05
KIR3DL1,4.085248875374471e-05
DAZ1,4.0729292981283056e-05
TRPM3,4.055756696629265e-05
SDHC,4.053027300229456e-05
EFS,4.0529203039734376e-05
F8VP50_HUMAN,4.051658502418746e-05
SLC2A9,4.046615012230529e-05
MAP3K21,4.045929928373887e-05
GGPS1,4.045754683683659e-05
PIEZO1,4.045047976470704e-05
HSPB6,4.044095764009826e-05
AQP1,4.037177017983453e-05
ABCC12,4.0371649808057525e-05
RAPSN,4.033577527011164e-05
CXCL3,4.032951790015244e-05
ACAA1,4.025889924628175e-05
NUP210,4.0200220584349e-05
CD58,4.0193093901159126e-05
CASP10,4.005750926946607e-05
DDIT4L,4.005457831418999e-05
MKNK2,4.0020031467762206e-05
MED1,3.9948140644032144e-05
PFN1,3.988787251600914e-05
KIF14,3.987699194830138e-05
PA2G4,3.982483802660118e-05
PRSS36,3.9761313902560054e-05
MED20,3.970982492283086e-05
DEFB1,3.9687834396776866e-05
SERPINB8,3.962362994155005e-05
RIOK3,3.956826955010752e-05
CDC25B,3.956359960597489e-05
CAMKMT,3.94621355565961e-05
HBQ1,3.9372033494224296e-05
RFC5,3.93655775527342e-05
P2RY14,3.93641950033364e-05
ACTA1,3.922544876863103e-05
PRSS8,3.9223247132992456e-05
B4E1Z4_HUMAN,3.920749018335814e-05
RIOK1,3.919636035327176e-05
MST1,3.919223913321317e-05
SNAI2,3.918722855213306e-05
FAM102A,3.917020399568655e-05
TFCP2,3.8991184219205604e-05
UTRN,3.895882453009779e-05
SMN1,3.895682436070121e-05
UGDH,3.882036947638993e-05
ABCC9,3.8768626876671414e-05
SQSTM1,3.871072614402821e-05
ADCY5,3.870767293966325e-05
MEFV,3.8607180123479505e-05
FCGR2B,3.8597985385860036e-05
GLS,3.8582250683901356e-05
SYT3,3.8571334596100854e-05
UPK3A,3.847526115010523e-05
TNNT1,3.846450176724143e-05
FRMD4B,3.8427773489942455e-05
CLPS,3.84239768214408e-05
VKORC1,3.8376589971966456e-05
PGD,3.8328345568139374e-05
LPCAT1,3.831186592980907e-05
TOPORS,3.830497703683861e-05
AP1G1,3.8284068817956895e-05
SOX15,3.825885546159171e-05
GARS1,3.825082037332311e-05
GSN,3.824342288071614e-05
DDX4,3.8008934454767335e-05
BCAT2,3.7979358728901866e-05
SPNS2,3.796602745235473e-05
GABBR2,3.78828899452089e-05
CD68,3.784372291714189e-05
BST1,3.7813027911731186e-05
CNDP2,3.7800937952831666e-05
DBF4,3.763315285104497e-05
NDUFS8,3.762132640934264e-05
MSMO1,3.7570699331864974e-05
POU5F1,3.7499005073969166e-05
MMD,3.7447332422627174e-05
MYLK4,3.7251761777093425e-05
KCNQ3,3.72043806875322e-05
MRAS,3.714191051096917e-05
TNFRSF1A,3.713275702052943e-05
IDH3G,3.712739509936098e-05
GPR50,3.708911355995707e-05
HSPA6,3.685235583883034e-05
ATP5F1E,3.683325152866261e-05
RPL10A,3.683120902626557e-05
TECRL,3.68200741129099e-05
SHMT1,3.6698973277574e-05
NR5A2,3.667925158927745e-05
ASIC3,3.6670231075416796e-05
NALCN,3.6624499101610654e-05
AGR3,3.6562948057075214e-05
CRLS1,3.6491446391247154e-05
PDGFB,3.6480030806897936e-05
PLCG1,3.6439898114313836e-05
STK31,3.642464516552838e-05
KCNN2,3.641117633306047e-05
PSMD2,3.63187656486332e-05
CYP27A1,3.625021877413186e-05
RRM2,3.6211573385537864e-05
IFI27L2,3.619752926296763e-05
GPX7,3.619681394369854e-05
GGT2,3.616809319316413e-05
RAD9A,3.6101102715546455e-05
PPCDC,3.602138905702877e-05
MAP3K5,3.598575414643755e-05
PDE4C-2,3.596565262374142e-05
DUSP23,3.5941876212309875e-05
MED18,3.591517946073521e-05
NEK2,3.587114686409783e-05
RHAG,3.586688053931808e-05
SF3B3,3.582824523985295e-05
ECH1,3.57902849523701e-05
PDE2A,3.5756103772810374e-05
PCYT2,3.574674570664294e-05
SLC9A1,3.57364256321856e-05
KCNK5,3.567183383982729e-05
PPEF2,3.561612114093957e-05
SLC5A6,3.5599021518627364e-05
HP,3.5572644289218044e-05
GATA1,3.552272171892524e-05
ZNRD1,3.548597461631885e-05
FKBP3,3.542157594979994e-05
MOCS2,3.5402419694092214e-05
ALOX12,3.536929559542531e-05
MOCS3,3.53376157367142e-05
PRTN3,3.533100590808888e-05
CHUK,3.5282618007822284e-05
VAPA,3.5274964746889684e-05
CNTF,3.523864815294119e-05
SERPINB9,3.521891124232796e-05
MLKL,3.518741603934502e-05
CLEC2B,3.5184944144589035e-05
PABPC1,3.518341544353289e-05
MRPL27,3.5182144090419795e-05
MED14,3.5167494753260574e-05
RIPK3,3.51485494443588e-05
ZFYVE26,3.5109366262660445e-05
DDN,3.499971752179839e-05
SELENOS,3.494627171709744e-05
NFKB2,3.489865688747089e-05
TESC,3.489776085597531e-05
STK25,3.484374450813399e-05
TMEM87B,3.483330057941269e-05
SLC5A9,3.482811930816083e-05
TMPRSS11E,3.482084040789947e-05
SUSD4,3.4761839760789275e-05
SRMS,3.476016364460789e-05
GDF3,3.4747920581433686e-05
PABPC4,3.4643303464629965e-05
FGF5,3.4643020547007936e-05
SLC13A3,3.4586085287081255e-05
EIF3I,3.4584499389220494e-05
MSRB1,3.455147159562575e-05
RNF34,3.454995061429786e-05
DMC1,3.45371619372889e-05
PDCD6IP,3.453295306730305e-05
OPN1LW,3.450860100002471e-05
CSK,3.4501112611157216e-05
TNFSF8,3.4499844624496235e-05
TRPC7,3.447756833130402e-05
LNPEP,3.446902085273777e-05
CCL7,3.4454934524897875e-05
ATP8A2,3.4418794659337636e-05
IDI1,3.4395901552055136e-05
HACE1,3.437621863202164e-05
SPHK1,3.429986630268814e-05
KLK2,3.4292022119278736e-05
SLC26A3,3.4265296563944075e-05
CD209,3.4222799852774534e-05
IMP3,3.422255305328188e-05
STXBP5,3.418674360051968e-05
FUT6,3.4163268090458495e-05
NFKBIB,3.4122923225862184e-05
LPXN,3.394916648228613e-05
MRPS18C,3.391718355910289e-05
RAD51C,3.38988689498877e-05
PSMC4,3.386143925997726e-05
FARSB,3.3778416832134755e-05
F5,3.3593294006644e-05
ATP8A1,3.35827094530885e-05
BCL2L14,3.3472244572262894e-05
CACNG1,3.345036938752751e-05
KIF13A,3.341156295256218e-05
HCRT,3.338040823938122e-05
ATP4B,3.332246266689998e-05
LIPF,3.3261734132123106e-05
GZMM,3.322077951278477e-05
PSMD9,3.317490479853801e-05
DESI2,3.314747747571545e-05
TAAR6,3.3056957331297945e-05
ACACB,3.303511349602554e-05
CUBN,3.3017080400881034e-05
PLAAT4,3.3010250824699746e-05
WNT10B,3.3001192758457285e-05
AGXT2,3.2964417714777317e-05
ZC3HAV1,3.295386008510439e-05
MN1,3.2863408060792906e-05
MINK1,3.285597185431484e-05
NLRP3,3.282245621512454e-05
GPR63,3.275405355440844e-05
TRIB1,3.272143440814348e-05
SLC27A2,3.271601169619555e-05
CPB2,3.263495389182096e-05
TDO2,3.2629043481411785e-05
LYST,3.259865950940078e-05
TRO,3.250551239905495e-05
UACA,3.246471548440166e-05
ZC3H14,3.240719035851685e-05
LOXL1,3.238533892013159e-05
OAT,3.232123505192444e-05
GZMK,3.2234471031232516e-05
PDCD1LG2,3.217409414069766e-05
ACTBL2,3.204731226347806e-05
ALG10B,3.200749396090797e-05
PPEF1,3.200513061422026e-05
MSRA,3.1986099717376976e-05
S100B,3.1978959338837304e-05
PTPN7,3.192898022662904e-05
GH1,3.19179052225193e-05
LCAT,3.1905023637775785e-05
CAPG,3.189723945049247e-05
CLCNKB,3.187176459245417e-05
AMPH,3.1859173095699274e-05
NCF2,3.178959633396004e-05
DLK2,3.178640568031854e-05
TTLL12,3.1694684148749336e-05
CD300C,3.1609964926101113e-05
LSM1,3.158411778019613e-05
PAK2,3.158147828490491e-05
SCNN1G,3.1561209081423546e-05
BCKDHA,3.154173675691086e-05
DCTN5,3.15369225654913e-05
NEDD1,3.153415488288687e-05
AQP9,3.151694605875918e-05
CCR10,3.147149681341128e-05
FN3K,3.146577897757765e-05
TLR10,3.144735872475424e-05
NPEPPS,3.143088925795362e-05
FAM126A,3.1429170917576336e-05
PRODH,3.142840061421469e-05
SLC5A7,3.1407091428211064e-05
ALDH5A1,3.1290634528767806e-05
PARN,3.12823908937367e-05
HKDC1,3.121166952103716e-05
IGLL5,3.118401114087046e-05
HDHD3,3.114062056088733e-05
HSPA1L,3.11291619139705e-05
DHPS,3.1125471152390286e-05
PLCL1,3.111895306809848e-05
RGS18,3.11017841865027e-05
DAO,3.101242689881896e-05
CYB5B,3.0990304864142625e-05
PHKA2,3.098264180561335e-05
SETD1A,3.0949644799258276e-05
TYW1,3.0946380579888227e-05
MED30,3.094628428233315e-05
MDM4,3.08771096672465e-05
ATF2,3.0788418414624336e-05
SLC9A5,3.07315744972621e-05
KCNQ5,3.07095408811657e-05
PLCB2,3.0686121570949804e-05
ITPR1,3.0642076645004676e-05
UBOX5,3.0618924404973525e-05
SEMA3F,3.058140222086975e-05
OASL,3.057845192567724e-05
CA8,3.0457664018627135e-05
GDF6,3.0423787160809086e-05
D2HGDH,3.0419166505668643e-05
TMEM158,3.0363049914122603e-05
ARG2,3.0350123550591567e-05
CHKA,3.03359647807017e-05
MCCC1,3.0326776551234412e-05
XPR1,3.03227171797392e-05
PSMD10,3.0322200305274905e-05
CTSC,3.0318965294504465e-05
MAN2A1,3.030687891105676e-05
LPA,3.0264657720792282e-05
SPTLC3,3.0255286966398406e-05
PNKP,3.0198590745838916e-05
JAG1,3.0191001660376144e-05
H4C2,3.018285007851562e-05
SESN3,3.016618351564369e-05
TAPT1,3.0123894671227395e-05
MS4A3,3.012354095045895e-05
LIPG,3.0111192828725372e-05
ANGPT1,3.0106105235382718e-05
IL18RAP,3.0087555573206016e-05
YARS2,3.005225993221246e-05
FKBP4,3.000900035468929e-05
ADCY4,3.0002991115854306e-05
DUSP9,2.9992414074810573e-05
PRX,2.9973005212660425e-05
TCFL5,2.9968369145075515e-05
ADAM10,2.996633399930319e-05
PPP1R9A,2.9957188658912858e-05
PIGT,2.9951707342442162e-05
TRH,2.990188774465214e-05
AQP10,2.9867145403131417e-05
ABHD12,2.984572280416563e-05
LAIR2,2.9827881593454082e-05
NUDT21,2.981311534578331e-05
FMO5,2.9804583734804944e-05
PFN4,2.9801431064742866e-05
FN3KRP,2.9779223868660654e-05
MRPS5,2.9779015846646058e-05
MTRNR2L12,2.9772358423883054e-05
STK17B,2.9741708349271087e-05
STOM,2.9690549053063504e-05
CTSA,2.9642525072224078e-05
KIF2C,2.9635971786977626e-05
FERMT1,2.9614042278586022e-05
UBE3B,2.9546516069437985e-05
ACPP,2.95447795275593e-05
NTHL1,2.9454991199817417e-05
ANP32A,2.9447552343656098e-05
EFEMP2,2.940866820722238e-05
SLC1A5,2.9397949955079165e-05
SOX8,2.939749927741459e-05
CCL27,2.9361692738210798e-05
TSG101,2.9354945911466654e-05
PRPF19,2.9343155010966692e-05
KCNB1,2.933686072896605e-05
TNNC2,2.9306139934659224e-05
LIN28B,2.9303849887064256e-05
SEC61B,2.927523027106471e-05
PEX11G,2.9238756674501018e-05
TACR2,2.9212387005740755e-05
UBLCP1,2.9193073686289658e-05
RDH16,2.909162150533057e-05
CLEC2A,2.9091462429659716e-05
SLC15A4,2.898531382252481e-05
CCL19,2.8982146234094188e-05
KIF1C,2.8962588110226637e-05
CIT,2.891846456868896e-05
TAAR5,2.8911268717016583e-05
NF2,2.8901567027572367e-05
PRDM1,2.885212684861925e-05
CD27,2.8841620914798354e-05
XCR1,2.884152447153198e-05
RALY,2.882997913496653e-05
RANBP9,2.88014744310358e-05
RPL35,2.8791518263841835e-05
PPP5D1,2.8749642570836342e-05
NSUN2,2.868429801711764e-05
KIF19,2.8675260304753978e-05
NHP2,2.864830852905979e-05
FUBP1,2.864018721190923e-05
PRSS22,2.8635036583205052e-05
EPHA4,2.8630534506874293e-05
MMP14,2.8628619447134447e-05
FADS1,2.859048777651782e-05
GRB7,2.854561322918835e-05
LTC4S,2.8532962751972536e-05
RBPJ,2.8512493473426826e-05
ASGR1,2.848946454873794e-05
CNGA1,2.8436750617751088e-05
FA2H,2.8392584012862994e-05
KCTD9,2.8389502614303955e-05
CACNB4,2.8367423479386508e-05
KLK13,2.826599594070769e-05
NPR2,2.825869371205909e-05
SNRK,2.8256436397345718e-05
SLC25A37,2.824425964453465e-05
AOC3,2.8177533075440582e-05
SCT,2.817390951870788e-05
NPS,2.8169894381433115e-05
HOXB13,2.8168978860971963e-05
RHOC,2.816427641549977e-05
PPP2CB,2.8162435170609192e-05
NPB,2.8140271233324122e-05
CLCN2,2.811724378461431e-05
PDHA1,2.8104115117228586e-05
NPR3,2.8077356748752175e-05
GRHPR,2.8047828402785667e-05
RPS27L,2.801186245079174e-05
PFDN4,2.799533715961224e-05
SNRPE,2.7860046799385664e-05
RBCK1,2.7843528172854978e-05
NAGS,2.7840544448894796e-05
SLC9C1,2.7834463033479433e-05
TAS2R43,2.783285838544352e-05
RAB3A,2.7829187284914147e-05
NMUR2,2.779812252579929e-05
ENPP2,2.7794227033799504e-05
MTNR1B,2.7789921263141235e-05
SLCO2A1,2.7774103505364383e-05
DDX20,2.7772503593590634e-05
MYO5C,2.772984788592661e-05
CARS1,2.767188932178571e-05
POSTN,2.7618646700429744e-05
PMP22,2.7608144077359412e-05
KCNH7,2.7604928931139108e-05
ANAPC1,2.7596954023298625e-05
TTL,2.759086172567756e-05
ALKBH7,2.7584849562742244e-05
CATSPER1,2.7559319983932595e-05
MYBL2,2.7458622546558548e-05
FZD10,2.7423850385106782e-05
OLFM4,2.7421139986122195e-05
CHP1,2.741271239477102e-05
ST8SIA2,2.737461279501922e-05
DNAAF4,2.7310916696390547e-05
TBR1,2.7299902101365186e-05
RPS20,2.7247711067544162e-05
BMP7,2.7204240370316346e-05
CSF2RA,2.7162408799358814e-05
ARSK,2.7152149558978653e-05
SERPINA12,2.713809750145191e-05
VPS36,2.7091316608435702e-05
PTGDS,2.708241485055854e-05
CTRC,2.7073370754028718e-05
PIM3,2.704853991134063e-05
KIF18A,2.6996858412158887e-05
LRP6,2.6960525093307363e-05
MTHFD2,2.692371796853116e-05
CARS2,2.6922104908610354e-05
KRT10,2.6914236509861632e-05
KCNK18,2.6903383099510895e-05
TALDO1,2.6887158291918407e-05
SLC5A10,2.687051442207855e-05
HGSNAT,2.6824926920899257e-05
ATR,2.6795270676997238e-05
ETHE1,2.6794691505443064e-05
APOBEC1,2.6671659460620303e-05
RPS13,2.661561942316056e-05
CCRL2,2.6595497936708293e-05
PTGES,2.658147785526215e-05
IRF1,2.657545832105261e-05
ACOT2,2.6496389333562177e-05
IDE,2.6482140084238e-05
SLC51A,2.64764378312294e-05
ALG10,2.642175860512473e-05
MRPS16,2.6407895794677754e-05
STK24,2.6401286112312417e-05
ZFPM1,2.6364003048365512e-05
ZNF675,2.6347765038243785e-05
PRSS50,2.6343341744810495e-05
IGHMBP2,2.633990291380576e-05
KIF4A,2.6324922472369888e-05
TMLHE,2.6295667450428854e-05
PNKD,2.6277589018032875e-05
PIK3C2A,2.623889527819807e-05
ATF4,2.6222956469653277e-05
TRIM33,2.6206115395404698e-05
ANKH,2.620248615176561e-05
ILF3,2.617863646576729e-05
PCK1,2.611213017566362e-05
ALOX15B,2.6110478850256077e-05
SCNN1D,2.5927312621703323e-05
PTH2R,2.5854563555584028e-05
PHF5A,2.5854074025852973e-05
TARDBP,2.5828831234977748e-05
FCGR2A,2.5811465151337428e-05
PRSS33,2.580772553059989e-05
CFB,2.580038702845438e-05
GPHN,2.5784023242251506e-05
HLA-DRA,2.5747196019010457e-05
ABCA12,2.5738605074980896e-05
RNASEH2A,2.5729497849829064e-05
SGK1,2.5723463226541612e-05
NTN1,2.5702257567492165e-05
FDPS,2.5687021511501178e-05
OAS1,2.56831943722993e-05
RPS27A,2.564556326722095e-05
ASPRV1,2.5578850054721408e-05
HOXA2,2.5576357168323553e-05
SPICE1,2.557447809622505e-05
PDE4D,2.5562179812753564e-05
CHAT,2.5549045824496926e-05
CYP2W1,2.5513581654025117e-05
IFNA17,2.5494548150102765e-05
PRPH2,2.547937481493182e-05
PAGE1,2.5479021814782658e-05
IBSP,2.5475137401883178e-05
CLPX,2.5416209685767836e-05
BAG6,2.5393501302798998e-05
HTRA2,2.5389885172831945e-05
CD276,2.538375634999133e-05
TRPV2,2.5383747405150794e-05
OVGP1,2.5382782014224693e-05
EXOSC10,2.5376734263228272e-05
SPNS3,2.536493735330219e-05
MAEA,2.5344927699185964e-05
CYP4F3,2.5334547125546005e-05
SSRP1,2.5268341540422205e-05
CD69,2.5233803041888002e-05
GET4,2.5229658168365395e-05
HCAR2,2.5219005784975787e-05
SRPK1,2.5197449701383885e-05
PEX11A,2.5197423904246594e-05
BTAF1,2.514427208457712e-05
RAB5A,2.5124434299032137e-05
SLC51B,2.511993165416731e-05
MCM2,2.5089061709383737e-05
FANCM,2.5068198861794895e-05
KIFAP3,2.5061893680331224e-05
SOS1,2.505737728459637e-05
PSME2,2.503879295389231e-05
OVCH1,2.502095153691434e-05
TAS2R7,2.499478504390469e-05
VIP,2.4984568414478422e-05
H2BC10,2.4949287749479376e-05
KRT16,2.4909875723297912e-05
ATIC,2.4898892886485016e-05
SLC11A1,2.488588134023195e-05
SGSH,2.4873079570911926e-05
KRT14,2.4858228091574035e-05
GAPDHS,2.4832259743253834e-05
CASP4,2.479764720588646e-05
CPSF4,2.4688708308981724e-05
NGB,2.468624649474241e-05
KIF12,2.4652852543850407e-05
ATP8B3,2.4638912414581704e-05
ATP6V1G1,2.463154318499817e-05
RRP9,2.4543195747833472e-05
CHRNA9,2.4539062839415566e-05
CSN3,2.4515669749877887e-05
LRP4,2.448361002712428e-05
COL1A2,2.4432248592375566e-05
PLEKHM3,2.442626810043515e-05
UCHL1,2.4403181951749982e-05
MT1X,2.4351953987408206e-05
BRS3,2.4349038148221375e-05
BMS1,2.4319609032930372e-05
PTPRU,2.4283411829263848e-05
TIGD1,2.426653031389523e-05
KCNA7,2.4255435266817486e-05
GDA,2.423790205540264e-05
TERF2,2.422487930855814e-05
PNOC,2.4212764201986852e-05
TAF3,2.4130504524258967e-05
SLC4A1,2.4113587816718506e-05
AMY1A,2.4060273193567625e-05
FKTN,2.405339718059171e-05
TDP1,2.4026328338024145e-05
CPN1,2.400656396243833e-05
GPR83,2.394412315943733e-05
GLDC,2.3938964504033044e-05
SRF,2.393082184001344e-05
LRP5,2.392668837735296e-05
GJB2,2.3918001361813186e-05
ARR3,2.3902263826595166e-05
ESCO2,2.385313025543388e-05
MUC16,2.3851277921461628e-05
STK36,2.379585559698823e-05
HLA-DPB1,2.3741954432151407e-05
ERAP1,2.3609396614727494e-05
HECA,2.3597709122513728e-05
DMP1,2.3572769263592568e-05
IDNK,2.3555448260145447e-05
VIPR2,2.35328082406328e-05
PPP1R8,2.353033501621658e-05
GAMT,2.3528263269386013e-05
ITGA2,2.3460446893642167e-05
TRPV5,2.3430514698055414e-05
CLCNKA,2.341248592697199e-05
NPHP3,2.3366587732140472e-05
ACTA2,2.3360231192133295e-05
CCDC85B,2.3335920956114893e-05
SFPQ,2.33159991765067e-05
CCR3,2.330050869214826e-05
ELOVL2,2.3294678693942884e-05
NDUFS4,2.3284805182033294e-05
MRPS9,2.3254271995386346e-05
SPEG,2.3253686504309924e-05
PADI4,2.3184374693027558e-05
MAT2A,2.31804819516624e-05
GRIN2C,2.3172982339087462e-05
BCAT1,2.314074820161278e-05
AQP3,2.3139013375078775e-05
RPL37,2.3063842948218076e-05
PTDSS2,2.3055594449747644e-05
ABCB5,2.3032322699227863e-05
FGF6,2.3005923863126633e-05
KLK10,2.2986840499157327e-05
MYSM1,2.2976479013555717e-05
NLGN2,2.2912641653598303e-05
SUZ12,2.2891084040301985e-05
MPP1,2.2877277810217137e-05
PROB1,2.2876592874208792e-05
TAS2R4,2.2872077490613858e-05
GATD3A,2.2819152792249674e-05
EPHA10,2.274356141590281e-05
SIN3B,2.271195883821662e-05
ULK3,2.2696792673282475e-05
FTHL17,2.2679944715318812e-05
SULT4A1,2.2649111133963556e-05
GUCY1A1,2.2637832617555025e-05
PRDM2,2.2562355889534035e-05
FMO2,2.2378730028205677e-05
TLX1,2.2366878765167688e-05
TXNDC5,2.2349842960653475e-05
PABPC3,2.2334194016265422e-05
SOSTDC1,2.2317805315680444e-05
PTPRB,2.2299936015572448e-05
PTPN20,2.2288757205513844e-05
SLCO2B1,2.228721527855265e-05
IDI2,2.227401720505608e-05
PCYT1B,2.2270769367440367e-05
DMBX1,2.2258813235779834e-05
SLC43A1,2.2251664635732363e-05
NMBR,2.224338515270576e-05
GPR148,2.2239621479751998e-05
SCAMP4,2.2237681145738487e-05
MASP2,2.2218687026821307e-05
ADCY8,2.220731454243691e-05
C5,2.2192315429875914e-05
LDHD,2.2190909862644692e-05
PPM1D,2.2179549372002245e-05
PRSS54,2.2167584931200382e-05
RFX6,2.2160522334527442e-05
GNG3,2.2158522211083777e-05
DTYMK,2.215637819282893e-05
SUPT6H,2.214317114380181e-05
CDK11B,2.2135293462924314e-05
TAS2R1,2.207744480812631e-05
CHML,2.2067257992324997e-05
C4B,2.205988542336391e-05
TAS2R46,2.200665311923851e-05
WIPI1,2.1996907199740684e-05
CDO1,2.1994160414031278e-05
NPY4R,2.1975244298997016e-05
ACOXL,2.195532625452751e-05
TRPC6,2.192544088706409e-05
IL11,2.1917850601421255e-05
PTGES2,2.1883009014433057e-05
KISS1R,2.1863358134484478e-05
AMPD1,2.186141482508114e-05
AGO2,2.1826341638655212e-05
NFIB,2.178849382739554e-05
RASSF1,2.1783994086744038e-05
KCNMB4,2.17323921149699e-05
CELA3A,2.171599287638025e-05
PTPN1,2.1702978379184665e-05
ABHD11,2.1698264905733815e-05
DUOX2,2.169554162368791e-05
ACTR6,2.1686181741716175e-05
LIPT2,2.167713829153645e-05
TBCD,2.1672613816318146e-05
GPCPD1,2.165411509729951e-05
ARSB,2.1596437083688888e-05
IL7R,2.1495573213474913e-05
KDM2B,2.1495341928086255e-05
XYLB,2.1474224099547646e-05
IFNA4,2.1465392316943375e-05
GLUD1,2.145633184187216e-05
HIPK4,2.1403642637472386e-05
OCM2,2.139214865944915e-05
DAGLB,2.139171616417124e-05
KCNJ3,2.1378417765497544e-05
GPX8,2.1377359692802136e-05
SCGB1D1,2.1283144943377568e-05
METAP1,2.128312015195355e-05
SF1,2.1245792117452997e-05
ATP1A4,2.1223886416440256e-05
TBPL1,2.122269913859504e-05
H2BC12,2.1215537245055348e-05
ACOT7,2.119357940648555e-05
PRKG2,2.11625642447898e-05
ACOD1,2.1081758113924018e-05
PPRC1,2.1030109366016904e-05
SFTPA1,2.100883702932561e-05
PGLS,2.0999701130503038e-05
ADHFE1,2.09916965124789e-05
BMP2K,2.0990833390448425e-05
TSPAN12,2.0961141017063828e-05
SLC27A1,2.09600897479233e-05
AAAS,2.0944813387750313e-05
PAOX,2.0941990567808007e-05
KCNIP2,2.0897383508880116e-05
B4GALT5,2.089172662478482e-05
TRIT1,2.0879758008862046e-05
TAS2R19,2.0879481957584703e-05
FADD,2.0863747039605363e-05
PEX2,2.085743222972334e-05
PRDX2,2.0815185939184625e-05
MGLL,2.0804502251928492e-05
CARMIL1,2.0796357653573846e-05
LGALS1,2.0784142797472953e-05
TBXT,2.0782231529788677e-05
PHKB,2.0760058979662796e-05
ALG1,2.075537636289239e-05
PELO,2.0697304289289006e-05
F2RL1,2.0681371927772557e-05
LIPA,2.0675723954674347e-05
ADO,2.0666043905107145e-05
AARS1,2.0658719587390184e-05
SMCP,2.0648876982693804e-05
MYOD1,2.0638149771588853e-05
SGCA,2.0625826533554317e-05
PRSS53,2.0615755409118452e-05
CLNK,2.0603485833017617e-05
COL7A1,2.0589830413495372e-05
DCP2,2.056775975926448e-05
TGM1,2.055494859535934e-05
CYBB,2.0552523268367044e-05
NCF1,2.0550908443228254e-05
KCNH1,2.0492997501995554e-05
SMOC1,2.0488488377432978e-05
RSPO2,2.0456937643055608e-05
RPP25L,2.0438234974469146e-05
GALM,2.0425118833022075e-05
GGCT,2.0386977057473357e-05
GALC,2.0348526557333643e-05
NPC1L1,2.0345381585256474e-05
GAP43,2.0335482445515508e-05
EP300,2.0334859868494436e-05
KIF21A,2.028685661594448e-05
MRPL13,2.0265848626902535e-05
RAB1A,2.026497027508746e-05
SGCB,2.025804400241998e-05
JUNB,2.0234936095961864e-05
